jinhanki_id_joined,geom_joined_any,population
駒場二丁目 - 1018,POINT(139.6813657 35.6594504),3183.0
駒場二丁目 - 1019,POINT(139.681333 35.659443),3183.0
神田鍛冶町 - 1842,POINT(139.7702989 35.6936854),3183.0
駒場二丁目 - 1016,POINT(139.681356 35.659431),3183.0
駒場二丁目 - 1020,POINT(139.681371 35.659461),3183.0
栗平二丁目 - 3643,POINT(139.4803579 35.6076414),4830.0
栗平二丁目 - 3642,POINT(139.4803391 35.6075007),4830.0
下連雀3 - 4118,POINT(139.5595638 35.7013909),5854.0
東神田三丁目 - 1919,POINT(139.7824437 35.6962861),6110.0
東神田三丁目 - 1913,POINT(139.7824565 35.6963443),6110.0
子安町一丁目 - 3763,POINT(139.3421051 35.6536134),6366.0
子安町一丁目 - 3761,POINT(139.341476 35.6536122),6366.0
子安町一丁目 - 3752,POINT(139.3421305 35.6536051),6366.0
子安町一丁目 - 3747,POINT(139.3420849 35.6536112),6366.0
子安町一丁目 - 3750,POINT(139.3420588 35.6536152),6366.0
外神田六丁目 - 3501,POINT(139.770689 35.703617),6878.0
外神田六丁目 - 3507,POINT(139.7704563 35.7038233),6878.0
代々木二丁目 - 4692,POINT(139.7003663 35.6865537),7390.0
南青山五丁目 - 1671,POINT(139.710245 35.6630947),7902.0
西荻北三丁目 - 4582,POINT(139.600084 35.7042311),10172.0
西荻北三丁目 - 4577,POINT(139.6000775 35.7042739),10172.0
西荻北三丁目 - 4576,POINT(139.6000796 35.704254),10172.0
大田区 - 4689,POINT(139.7166314 35.5616663),10684.0
細工町 - 2593,POINT(139.7329308 35.7006827),11196.0
松が谷三丁目 - 3877,POINT(139.7872778 35.7156608),15804.0
新町 - 703,POINT(139.3408269 35.661423),5087.0
駒場一丁目 - 1026,POINT(139.686999 35.657522),6367.0
大師町 - 2171,POINT(139.7320691 35.5344364),6367.0
東上野一丁目 - 495,POINT(139.7803577 35.7086707),10174.0
東上野一丁目 - 523,POINT(139.7802745 35.7086795),10174.0
東上野一丁目 - 503,POINT(139.7802014 35.7086251),10174.0
長坂 - 2442,POINT(139.1026774 35.804889),151.0
新田 - 4138,POINT(139.802397 33.120428),247.0
元町一丁目 - 1161,POINT(139.353296 34.751771),462.0
元八王子町三丁目 - 1652,POINT(139.2697435 35.6575098),668.0
川町 - 1503,POINT(139.2765394 35.670762),732.0
川町 - 1505,POINT(139.2631367 35.6676486),764.0
下恩方町 - 1367,POINT(139.2550312 35.6691368),796.0
西寺方町 - 1558,POINT(139.2688077 35.6763826),1784.0
東京都 Tokyo - 1066,POINT(139.7613826 35.683244),1784.0
西寺方町 - 1539,POINT(139.2690518 35.676448),1784.0
国領町三丁目 - 4426,POINT(139.560083 35.649277),8640.0
国領町三丁目 - 4443,POINT(139.560389 35.648482),8640.0
東山一丁目 - 964,POINT(139.6948294 35.6470953),8640.0
国領町三丁目 - 4428,POINT(139.559954 35.649081),8640.0
国領町三丁目 - 4427,POINT(139.559995 35.649174),8640.0
国領町三丁目 - 4441,POINT(139.560399 35.648469),8640.0
国領町三丁目 - 4444,POINT(139.560459 35.648399),8640.0
本宿町二丁目 - 1310,POINT(139.458904 35.673504),9664.0
向島一丁目 - 1777,POINT(139.8047529 35.7135997),5089.0
上野一丁目 - 2524,POINT(139.7715497 35.7058028),5601.0
上野一丁目 - 2526,POINT(139.7708371 35.7054697),5601.0
上野一丁目 - 2545,POINT(139.7713532 35.7058222),5601.0
上野一丁目 - 2539,POINT(139.7709993 35.7055718),5601.0
本駒込六丁目 - 488,POINT(139.748205 35.732449),6369.0
大森中一丁目 - 4680,POINT(139.7323909 35.5711626),7649.0
台東一丁目 - 2954,POINT(139.7775866 35.7012093),7905.0
神田和泉町 - 446,POINT(139.7775317 35.7005809),7905.0
神田和泉町 - 447,POINT(139.777525 35.7005088),7905.0
台東一丁目 - 2972,POINT(139.7774933 35.7012162),7905.0
台東一丁目 - 2973,POINT(139.7773388 35.7011587),7905.0
太子堂 - 2482,POINT(139.6729111 35.648314),10178.0
本郷三丁目 - 3233,POINT(139.7638225 35.7052274),10178.0
本郷三丁目 - 3224,POINT(139.7638132 35.7052433),10178.0
上丸子八幡町 - 2091,POINT(139.666943 35.580839),2417.0
落合六丁目 - 2869,POINT(139.4269568 35.6068707),3057.0
有明 - 4550,POINT(139.7916396 35.6344057),3825.0
芝四丁目 - 2037,POINT(139.7533734 35.6492711),3953.0
芝浦二丁目 - 2175,POINT(139.753888 35.646457),4081.0
神田佐久間町四丁目 - 3840,POINT(139.78084 35.69777),6626.0
神田佐久間町四丁目 - 3841,POINT(139.7807455 35.6978468),6626.0
港区 - 2344,POINT(139.744869 35.651133),7906.0
横寺町 - 2884,POINT(139.7347963 35.7015039),11716.0
横寺町 - 2883,POINT(139.7347858 35.7015118),11716.0
横寺町 - 2886,POINT(139.7348094 35.701498),11716.0
横寺町 - 2885,POINT(139.7348176 35.7014925),11716.0
鳥越一丁目 - 2788,POINT(139.7839625 35.7028583),12740.0
山王一丁目 - 3089,POINT(139.722197 35.5912679),7651.0
南砂七丁目 - 315,POINT(139.8318231 35.6679722),7651.0
北沢五丁目 - 296,POINT(139.672028 35.671392),8163.0
中葛西三丁目 - 1338,POINT(139.8735771 35.6637485),10694.0
小島一丁目 - 2746,POINT(139.7827904 35.7036886),10694.0
台東四丁目 - 2804,POINT(139.7787651 35.7072835),11718.0
東上野一丁目 - 525,POINT(139.7786011 35.7075042),11718.0
上壱分方町 - 4067,POINT(139.280354 35.6793496),1977.0
代々木一丁目 - 818,POINT(139.702455 35.68237),2802.0
神田多町 - 334,POINT(139.7687219 35.6949877),3442.0
神田小川町一丁目 - 1728,POINT(139.7683402 35.6950437),3442.0
神田須田町1 - 850,POINT(139.768804 35.6952988),3442.0
神田小川町一丁目 - 1722,POINT(139.768177 35.6951125),3442.0
神田小川町一丁目 - 1724,POINT(139.7682807 35.6950567),3442.0
神田須田町1 - 849,POINT(139.7687289 35.6955336),3442.0
楢原町 - 1569,POINT(139.3105819 35.6793563),3570.0
柴崎一丁目 - 3712,POINT(139.563594 35.657793),5092.0
柴崎一丁目 - 3713,POINT(139.5636 35.657797),5092.0
赤塚新町 - 1479,POINT(139.6421133 35.7687766),5348.0
神田松永町 - 2799,POINT(139.77541 35.7013081),5604.0
秋葉原 - 2005,POINT(139.7751298 35.7013889),5604.0
多摩区 - 4669,POINT(139.5610518 35.6200785),5860.0
子安町一丁目 - 3743,POINT(139.3415242 35.6532319),6116.0
子安町一丁目 - 3762,POINT(139.3412936 35.6530902),6116.0
子安町一丁目 - 3741,POINT(139.3413794 35.6531164),6116.0
子安町一丁目 - 3755,POINT(139.3411621 35.6531513),6116.0
子安町一丁目 - 3751,POINT(139.341256 35.6530554),6116.0
子安町一丁目 - 3746,POINT(139.3412077 35.6530358),6116.0
西和泉一丁目 - 4389,POINT(139.563974 35.641509),6628.0
西和泉一丁目 - 4388,POINT(139.56401 35.641505),6628.0
西和泉一丁目 - 4445,POINT(139.563968 35.641531),6628.0
目黒本町五丁目 - 494,POINT(139.7002006 35.6201968),6628.0
西和泉一丁目 - 4386,POINT(139.564083 35.641469),6628.0
西和泉一丁目 - 4447,POINT(139.563943 35.641532),6628.0
西和泉一丁目 - 4446,POINT(139.563947 35.641543),6628.0
上小田中三丁目 - 3692,POINT(139.6339923 35.5871128),7396.0
上小田中三丁目 - 3693,POINT(139.6341621 35.5876017),7396.0
湯島四丁目 - 2353,POINT(139.7652987 35.7098421),7908.0
大森中三丁目 - 4532,POINT(139.7337666 35.5654062),9672.0
浅草橋三丁目 - 3114,POINT(139.7863309 35.700977),13256.0
浅草橋三丁目 - 3118,POINT(139.7874826 35.7015436),13256.0
中野四丁目 - 4022,POINT(139.664966 35.7085001),14792.0
登戸 - 4700,POINT(139.5696906 35.6208698),4325.0
登戸 - 2233,POINT(139.5701033 35.6208597),4325.0
登戸 - 2232,POINT(139.5693402 35.6206771),4325.0
西橋本一丁目 - 2239,POINT(139.3394294 35.5913383),5605.0
西原三丁目 - 654,POINT(139.680618 35.669131),5861.0
西原三丁目 - 653,POINT(139.680618 35.669151),5861.0
関前五丁目 - 1576,POINT(139.5398323 35.71203),6629.0
桜台四丁目 - 1702,POINT(139.658947 35.739127),9162.0
溝口一丁目 - 4647,POINT(139.6127668 35.5999418),12234.0
諏訪町 - 4121,POINT(139.2902779 35.6773876),2547.0
諏訪町 - 4124,POINT(139.290286 35.677404),2547.0
新田三丁目 - 1745,POINT(139.7454195 35.770001),2803.0
新田三丁目 - 1748,POINT(139.7450451 35.7699715),2803.0
土支田二丁目 - 1086,POINT(139.6139127 35.7630201),5094.0
湯島三丁目 - 3367,POINT(139.7693988 35.7051607),7911.0
湯島三丁目 - 3399,POINT(139.7693582 35.7051652),7911.0
湯島三丁目 - 3390,POINT(139.7694473 35.7052022),7911.0
元八王子町三丁目 - 1659,POINT(139.2683219 35.6578978),765.0
元八王子町三丁目 - 1657,POINT(139.2689066 35.6575861),765.0
元八王子町三丁目 - 1656,POINT(139.2714601 35.6572636),1466.0
菅仙谷一丁目 - 1132,POINT(139.5176487 35.630561),1594.0
1-2 - 3603,POINT(139.5265783 35.6151166),1914.0
1-2 - 3605,POINT(139.5262447 35.6146628),1914.0
1-2 - 3604,POINT(139.5266283 35.6151277),1914.0
下九沢 - 360,POINT(139.3345645 35.5833105),2548.0
神田須田町1 - 851,POINT(139.7692789 35.6956663),2804.0
明神町四丁目 - 755,POINT(139.3426971 35.6601726),3956.0
明神町四丁目 - 759,POINT(139.3426217 35.6598839),3956.0
河辺町八丁目 - 4064,POINT(139.2981376 35.7857278),3956.0
明神町四丁目 - 743,POINT(139.3426046 35.6598839),3956.0
秋葉原 - 2004,POINT(139.7751176 35.7020951),6376.0
秋葉原 - 2010,POINT(139.774992 35.7020242),6376.0
外神田四丁目 - 3600,POINT(139.7721235 35.7014244),6632.0
神田和泉町 - 438,POINT(139.7769623 35.699621),7144.0
芋坂 - 1057,POINT(139.7722922 35.7277451),7400.0
北品川二丁目 - 283,POINT(139.7435711 35.618585),8168.0
北品川二丁目 - 272,POINT(139.7433995 35.6187676),8168.0
北品川二丁目 - 280,POINT(139.7438742 35.6183768),8168.0
北品川二丁目 - 277,POINT(139.7435014 35.6186984),8168.0
北品川二丁目 - 278,POINT(139.7434698 35.6187194),8168.0
北品川二丁目 - 276,POINT(139.7437441 35.6181903),8168.0
北品川二丁目 - 281,POINT(139.7438085 35.6181969),8168.0
北品川二丁目 - 287,POINT(139.7438407 35.6181903),8168.0
台東一丁目 - 2948,POINT(139.7804016 35.7020199),12240.0
台東一丁目 - 2966,POINT(139.7806293 35.7021391),12240.0
台東一丁目 - 2968,POINT(139.7802978 35.7021773),12240.0
木曽東一丁目 - 3694,POINT(139.4281225 35.5549647),4329.0
堰二丁目 - 4713,POINT(139.5943557 35.6128628),5609.0
今井南町 - 669,POINT(139.6555836 35.5723777),6633.0
浅草橋四丁目 - 3054,POINT(139.7810446 35.6991844),7913.0
浅草橋四丁目 - 3045,POINT(139.7809839 35.6996449),7913.0
浅草橋四丁目 - 3042,POINT(139.7810986 35.69956),7913.0
代沢二丁目 - 4566,POINT(139.6728952 35.6580433),8658.0
馬場下町 - 4344,POINT(139.719653 35.7059545),10194.0
枡形六丁目 - 1235,POINT(139.5606497 35.610738),2677.0
ひばりが丘北三丁目 - 1085,POINT(139.5442471 35.7520199),3317.0
二本松一丁目 - 2284,POINT(139.3213912 35.5898785),3701.0
上丸子山王町一丁目 - 3153,POINT(139.667209 35.580325),3957.0
上丸子山王町一丁目 - 3152,POINT(139.66621 35.580325),3957.0
新丸子東一丁目 - 1844,POINT(139.665868 35.580114),3957.0
外神田六丁目 - 3534,POINT(139.7699791 35.7028591),4586.0
外神田三丁目 - 3623,POINT(139.7696669 35.7027321),4586.0
外神田六丁目 - 4544,POINT(139.7694385 35.7030908),4586.0
外神田六丁目 - 3504,POINT(139.7695917 35.7034654),4586.0
西麻布一丁目 - 3921,POINT(139.725681 35.660577),4586.0
鍛冶町二丁目 - 4504,POINT(139.7719541 35.6925795),5610.0
鍛冶町二丁目 - 4495,POINT(139.7719574 35.6926005),5610.0
用賀四丁目 - 1634,POINT(139.634266 35.62804),6378.0
谷戸町三丁目 - 1127,POINT(139.543033 35.7469308),7146.0
赤塚新町一丁目 - 2603,POINT(139.645043 35.7707271),7914.0
中野一丁目 - 4115,POINT(139.6780431 35.7038478),8170.0
岩戸北三丁目 - 1404,POINT(139.5849369 35.6346497),8660.0
下連雀九丁目 - 2733,POINT(139.5602668 35.6836176),9172.0
南平台町 - 4234,POINT(139.6943729 35.6528275),9684.0
池之端二丁目 - 4293,POINT(139.7678686 35.7155021),5867.0
国領町二丁目 - 4416,POINT(139.558777 35.651205),6379.0
新丸子町 - 2361,POINT(139.659916 35.57832),9174.0
国領町二丁目 - 1222,POINT(139.556963 35.6516),9686.0
国領町二丁目 - 4360,POINT(139.556973 35.6516),9686.0
錦糸 - 4267,POINT(139.8148016 35.6984539),12246.0
錦糸 - 4266,POINT(139.8151739 35.6977069),12246.0
弐分方町 - 1358,POINT(139.2818735 35.6754535),1211.0
弐分方町 - 1343,POINT(139.2818119 35.6754099),1211.0
川町 - 1510,POINT(139.2686186 35.6744042),1467.0
東生田二丁目 - 394,POINT(139.5612709 35.6089159),1659.0
神田須田町一丁目 - 4569,POINT(139.7706504 35.6968748),4332.0
外神田二丁目 - 3676,POINT(139.7694942 35.7008704),4844.0
外神田二丁目 - 3672,POINT(139.7693525 35.700606),4844.0
池之端四丁目 - 4264,POINT(139.7703601 35.7180843),10200.0
蒲田五丁目 - 1815,POINT(139.718515 35.563514),12248.0
谷戸町二丁目 - 1133,POINT(139.5431202 35.745095),4845.0
散田町一丁目 - 872,POINT(139.3166917 35.6536953),5101.0
北品川一丁目 - 292,POINT(139.7411987 35.6206574),9178.0
北上野一丁目 - 490,POINT(139.783144 35.7155788),9178.0
九段北四丁目 - 2598,POINT(139.7406326 35.6922576),2295.0
下作延五丁目 - 4184,POINT(139.599326 35.6038196),2935.0
東浅川町 - 4333,POINT(139.2915562 35.6485243),3831.0
玉川一丁目 - 2181,POINT(139.6330439 35.6088849),4334.0
関前 - 2941,POINT(139.5533217 35.711899),5102.0
外神田三丁目 - 3630,POINT(139.7692955 35.7025222),5614.0
外神田三丁目 - 3609,POINT(139.7693242 35.7025542),5614.0
芝四丁目 - 2043,POINT(139.7510374 35.6495766),5870.0
芝四丁目 - 2042,POINT(139.750202 35.6494657),5870.0
芝四丁目 - 2027,POINT(139.7510719 35.649584),5870.0
芝四丁目 - 2032,POINT(139.7507332 35.6493078),5870.0
芝四丁目 - 2030,POINT(139.7502513 35.6493106),5870.0
芝四丁目 - 2026,POINT(139.7503831 35.648556),5870.0
芝四丁目 - 2034,POINT(139.7505217 35.6489504),5870.0
芝四丁目 - 2038,POINT(139.7510451 35.64959),5870.0
芝四丁目 - 2041,POINT(139.750511 35.6489531),5870.0
芝四丁目 - 2039,POINT(139.7502413 35.6493343),5870.0
曙町 - 4718,POINT(139.4129567 35.699607),7150.0
外神田六丁目 - 3533,POINT(139.7708676 35.702805),7406.0
外神田六丁目 - 3523,POINT(139.7708356 35.7028385),7406.0
銀座四丁目 - 4258,POINT(139.7674424 35.6703139),7662.0
東山町 - 1997,POINT(139.6863872 35.7537792),11228.0
新木場一丁目 - 2557,POINT(139.8274798 35.6459827),5103.0
西五軒町 - 3720,POINT(139.7387014 35.7084271),11230.0
西五軒町 - 3722,POINT(139.739075 35.708349),11230.0
弥生町 - 1877,POINT(139.6914625 35.7529772),12254.0
海岸三丁目 - 2141,POINT(139.7591871 35.6372548),670.0
城山二丁目 - 873,POINT(139.2845962 35.5883546),1340.0
上壱分方町 - 4072,POINT(139.2813207 35.6817892),1724.0
みなみ野四丁目 - 1440,POINT(139.3206295 35.6258847),3064.0
秋葉原クロスフィールド - 2694,POINT(139.7720735 35.70087),3704.0
千駄ヶ谷五丁目 - 707,POINT(139.702527 35.6852003),3704.0
千駄ヶ谷五丁目 - 706,POINT(139.7025099 35.6852322),3704.0
秋葉原クロスフィールド - 2697,POINT(139.772006 35.7008769),3704.0
秋葉原クロスフィールド - 2698,POINT(139.772112 35.7008353),3704.0
秋葉原クロスフィールド - 2699,POINT(139.7720502 35.7009927),3704.0
芝浦一丁目 - 2219,POINT(139.754057 35.648229),3704.0
秋葉原クロスフィールド - 2695,POINT(139.7720762 35.7004899),3704.0
千駄ヶ谷五丁目 - 708,POINT(139.7025173 35.6852183),3704.0
秋葉原クロスフィールド - 2693,POINT(139.7720557 35.7005517),3704.0
芝浦一丁目 - 2217,POINT(139.754202 35.648676),3704.0
神田美土代町 - 1826,POINT(139.7664316 35.693604),3832.0
市谷田町一丁目 - 2296,POINT(139.7373106 35.6936597),4088.0
東町 - 2045,POINT(139.3417198 35.6585761),5872.0
東町 - 2059,POINT(139.3418519 35.6581279),5872.0
東町 - 2054,POINT(139.3414909 35.6586596),5872.0
東町 - 2044,POINT(139.3417594 35.6582138),5872.0
下連雀六丁目 - 2837,POINT(139.5671106 35.6888602),10208.0
根津一丁目 - 4255,POINT(139.7629703 35.7197318),11744.0
東新橋一丁目 - 2333,POINT(139.7633007 35.6625845),4337.0
上野四丁目 - 2437,POINT(139.7744554 35.7084914),5105.0
三崎町 - 2114,POINT(139.3365216 35.6567358),6897.0
三崎町 - 2116,POINT(139.3365514 35.6567391),6897.0
三崎町 - 2104,POINT(139.3365555 35.656673),6897.0
三崎町 - 2093,POINT(139.3364948 35.6564972),6897.0
三崎町 - 2117,POINT(139.3364214 35.6567418),6897.0
三崎町 - 2096,POINT(139.3362165 35.6570644),6897.0
三崎町 - 2121,POINT(139.3365615 35.657061),6897.0
三崎町 - 2105,POINT(139.3365237 35.6566681),6897.0
三崎町 - 2103,POINT(139.3364592 35.6570498),6897.0
三崎町 - 2100,POINT(139.3364491 35.6570662),6897.0
三崎町 - 2130,POINT(139.336596 35.6564973),6897.0
三崎町 - 2120,POINT(139.3363573 35.6570561),6897.0
三崎町 - 2125,POINT(139.3363969 35.6569819),6897.0
三崎町 - 2094,POINT(139.3364233 35.6572147),6897.0
三崎町 - 2113,POINT(139.336483 35.6571199),6897.0
三崎町 - 2107,POINT(139.3364275 35.6565122),6897.0
三崎町 - 2124,POINT(139.3364296 35.6566312),6897.0
三崎町 - 2109,POINT(139.3363861 35.6570717),6897.0
三崎町 - 2126,POINT(139.3368787 35.6570397),6897.0
三崎町 - 2110,POINT(139.3365813 35.6576135),6897.0
三崎町 - 2097,POINT(139.3364396 35.6575087),6897.0
三崎町 - 2129,POINT(139.3364787 35.657072),6897.0
三崎町 - 2102,POINT(139.3367567 35.6570364),6897.0
三崎町 - 2122,POINT(139.3365853 35.6576944),6897.0
下連雀七丁目 - 2801,POINT(139.561285 35.6910728),6897.0
三崎町 - 2115,POINT(139.3364278 35.6570514),6897.0
三崎町 - 2127,POINT(139.3364335 35.6574047),6897.0
岸町一丁目 - 1247,POINT(139.7345826 35.7555738),10210.0
岸町一丁目 - 4638,POINT(139.7347033 35.7552905),10210.0
岸町一丁目 - 1248,POINT(139.734708 35.7552846),10210.0
落合六丁目 - 2867,POINT(139.4257307 35.6070724),2169.0
犬目町 - 3967,POINT(139.3083406 35.6864691),2681.0
内神田二丁目 - 1823,POINT(139.7686282 35.6916586),4850.0
飯田橋 - 318,POINT(139.7452489 35.7014083),4850.0
飯田橋 - 319,POINT(139.7455169 35.7012298),4850.0
飯田橋 - 322,POINT(139.7457865 35.7015756),4850.0
曙町二丁目 - 2728,POINT(139.4159852 35.698574),5874.0
曙町二丁目 - 2710,POINT(139.4161711 35.6993716),5874.0
曙町二丁目 - 2705,POINT(139.415986 35.6985864),5874.0
曙町二丁目 - 2702,POINT(139.4161846 35.6993239),5874.0
子安町四丁目 - 3803,POINT(139.3371832 35.6529538),6130.0
国領町四丁目 - 4397,POINT(139.55746 35.645452),6898.0
国領町四丁目 - 4457,POINT(139.557784 35.645412),6898.0
国領町六丁目 - 4473,POINT(139.555684 35.6451),6898.0
国領町六丁目 - 4472,POINT(139.555557 35.645107),6898.0
南千住四丁目 - 1095,POINT(139.8026749 35.7353728),9188.0
恵比寿南二丁目 - 4354,POINT(139.708529 35.6448838),9700.0
久本一丁目 - 2662,POINT(139.6121915 35.5975337),12260.0
久本一丁目 - 2660,POINT(139.6118914 35.5977202),12260.0
曙町二丁目 - 2716,POINT(139.4151996 35.6986455),4595.0
曙町二丁目 - 2707,POINT(139.415199 35.698626),4595.0
曙町二丁目 - 2725,POINT(139.4150953 35.6989477),4595.0
神田三崎町二丁目 - 4134,POINT(139.7549779 35.7000106),4851.0
三崎町 - 2131,POINT(139.3375632 35.6570938),5619.0
三崎町 - 2128,POINT(139.3371566 35.6576995),5619.0
三崎町 - 2108,POINT(139.3373474 35.6578053),5619.0
三崎町 - 2111,POINT(139.3375244 35.657137),5619.0
中町 - 723,POINT(139.3371108 35.6578283),5619.0
三崎町 - 2119,POINT(139.3375083 35.6569234),5619.0
三崎町 - 2118,POINT(139.3372039 35.6578076),5619.0
三崎町 - 2112,POINT(139.3375298 35.6572329),5619.0
旭町 - 1947,POINT(139.3379764 35.6571642),5619.0
旭町 - 1972,POINT(139.3378007 35.6570258),5619.0
三崎町 - 2098,POINT(139.3371729 35.6576797),5619.0
旭町 - 1961,POINT(139.3380053 35.6570831),5619.0
三崎町 - 2099,POINT(139.3375137 35.6569561),5619.0
浅草橋一丁目 - 3163,POINT(139.7864905 35.6972968),6899.0
